Dog_ID,Fur_Quality,Eye_Condition,Ear_Condition,Energy_Level,Appetite,Weight_Change,Gender
Dog_8499,Coarse,Clear,Clean,High,Normal,Losing,Male
Dog_8500,Smooth,Clear,Inflamed,High,Increased,Losing,Male
Dog_8501,Shiny,Cloudy,Clean,Normal,Increased,Gaining,Male
Dog_8502,Smooth,Redness,Inflamed,Normal,Normal,Gaining,Male
Dog_8503,Shiny,Clear,Clean,High,Increased,Losing,Female
Dog_8504,Smooth,Clear,Clean,Normal,Increased,Stable,Male
Dog_8505,Coarse,Clear,Smelly,Low,Normal,Gaining,Male
Dog_8506,Smooth,Cloudy,Smelly,Low,Decreased,Losing,Female
Dog_8507,Shedding,Clear,Smelly,Normal,Decreased,Stable,Female
Dog_8508,Shiny,Clear,Smelly,Normal,Normal,Stable,Female
Dog_8509,Shiny,Clear,Smelly,High,Decreased,Losing,Male
Dog_8510,Coarse,Clear,Smelly,Normal,Increased,Gaining,Male
Dog_8511,Shiny,Clear,Smelly,High,Decreased,Gaining,Male
Dog_8512,Shedding,Redness,Inflamed,Low,Normal,Stable,Female
Dog_8513,Smooth,Redness,Inflamed,Normal,Normal,Losing,Male
Dog_8514,Coarse,Clear,Smelly,Low,Decreased,Stable,Male
Dog_8515,Shedding,Clear,Inflamed,Normal,Decreased,Stable,Male
Dog_8516,Shiny,Clear,Clean,Normal,Increased,Stable,Male
Dog_8517,Shiny,Clear,Inflamed,High,Decreased,Losing,Female
Dog_8518,Shedding,Cloudy,Smelly,High,Decreased,Gaining,Male
Dog_8519,Smooth,Cloudy,Inflamed,Normal,Decreased,Stable,Male
Dog_8520,Smooth,Cloudy,Clean,Normal,Increased,Gaining,Male
Dog_8521,Coarse,Redness,Inflamed,High,Decreased,Gaining,Male
Dog_8522,Shiny,Clear,Smelly,Low,Increased,Losing,Female
Dog_8523,Shedding,Cloudy,Clean,Normal,Increased,Gaining,Male
Dog_8524,Smooth,Clear,Clean,High,Normal,Gaining,Female
Dog_8525,Coarse,Clear,Inflamed,Normal,Normal,Stable,Male
Dog_8526,Shiny,Redness,Clean,High,Increased,Losing,Male
Dog_8527,Shiny,Redness,Clean,Low,Increased,Losing,Female
Dog_8528,Coarse,Cloudy,Clean,Normal,Increased,Stable,Female
Dog_8529,Coarse,Cloudy,Smelly,Normal,Normal,Stable,Male
Dog_8530,Smooth,Redness,Clean,Low,Increased,Gaining,Female
Dog_8531,Shedding,Redness,Inflamed,Normal,Normal,Gaining,Male
Dog_8532,Shiny,Clear,Inflamed,Normal,Normal,Losing,Male
Dog_8533,Shedding,Clear,Clean,Normal,Increased,Losing,Female
Dog_8534,Shiny,Cloudy,Inflamed,High,Increased,Gaining,Male
Dog_8535,Shiny,Cloudy,Clean,High,Increased,Stable,Male
Dog_8536,Shedding,Redness,Inflamed,Normal,Normal,Losing,Female
Dog_8537,Coarse,Cloudy,Clean,Low,Decreased,Stable,Female
Dog_8538,Smooth,Clear,Clean,Low,Increased,Gaining,Male
Dog_8539,Shiny,Redness,Clean,Normal,Decreased,Losing,Male
Dog_8540,Coarse,Clear,Smelly,High,Decreased,Losing,Male
Dog_8541,Shiny,Redness,Inflamed,High,Decreased,Gaining,Female
Dog_8542,Smooth,Redness,Clean,Normal,Decreased,Gaining,Male
Dog_8543,Shiny,Clear,Smelly,High,Decreased,Stable,Male
Dog_8544,Smooth,Cloudy,Smelly,High,Normal,Stable,Female
Dog_8545,Smooth,Cloudy,Clean,Low,Normal,Gaining,Male
Dog_8546,Shiny,Cloudy,Clean,Normal,Normal,Gaining,Female
Dog_8547,Shiny,Cloudy,Clean,High,Decreased,Gaining,Female
Dog_8548,Smooth,Clear,Clean,High,Normal,Losing,Male
Dog_8549,Coarse,Redness,Clean,High,Increased,Gaining,Female
Dog_8550,Shedding,Clear,Inflamed,Normal,Decreased,Losing,Male
Dog_8551,Smooth,Cloudy,Clean,Normal,Increased,Gaining,Male
Dog_8552,Shiny,Cloudy,Clean,High,Decreased,Losing,Female
Dog_8553,Shiny,Clear,Inflamed,Low,Decreased,Stable,Female
Dog_8554,Coarse,Redness,Smelly,Low,Decreased,Stable,Female
Dog_8555,Shedding,Clear,Inflamed,Normal,Decreased,Losing,Male
Dog_8556,Smooth,Clear,Smelly,Low,Increased,Stable,Male
Dog_8557,Smooth,Clear,Smelly,High,Decreased,Stable,Female
Dog_8558,Shedding,Redness,Inflamed,Normal,Decreased,Losing,Male
Dog_8559,Smooth,Clear,Clean,Normal,Normal,Gaining,Female
Dog_8560,Shedding,Clear,Smelly,Low,Decreased,Gaining,Male
Dog_8561,Shiny,Cloudy,Clean,Normal,Decreased,Losing,Male
Dog_8562,Shedding,Clear,Inflamed,Low,Decreased,Stable,Male
Dog_8563,Smooth,Cloudy,Smelly,Low,Decreased,Gaining,Male
Dog_8564,Shedding,Cloudy,Clean,High,Decreased,Gaining,Female
Dog_8565,Coarse,Cloudy,Smelly,Low,Decreased,Stable,Male
Dog_8566,Shiny,Redness,Smelly,Low,Increased,Losing,Female
Dog_8567,Shiny,Cloudy,Inflamed,Normal,Increased,Losing,Male
Dog_8568,Shedding,Clear,Clean,High,Decreased,Gaining,Male
Dog_8569,Smooth,Clear,Clean,High,Increased,Losing,Female
Dog_8570,Coarse,Cloudy,Smelly,Low,Normal,Stable,Male
Dog_8571,Shiny,Cloudy,Clean,Normal,Normal,Losing,Female
Dog_8572,Shiny,Clear,Smelly,Normal,Decreased,Losing,Male
Dog_8573,Smooth,Cloudy,Inflamed,Normal,Decreased,Losing,Male
Dog_8574,Smooth,Redness,Inflamed,High,Increased,Losing,Male
Dog_8575,Coarse,Cloudy,Clean,High,Normal,Stable,Female
Dog_8576,Shedding,Redness,Inflamed,Low,Decreased,Losing,Male
Dog_8577,Smooth,Redness,Inflamed,Low,Normal,Gaining,Female
Dog_8578,Shedding,Redness,Clean,Normal,Increased,Losing,Male
Dog_8579,Coarse,Cloudy,Smelly,Low,Decreased,Gaining,Female
Dog_8580,Shedding,Redness,Inflamed,Normal,Decreased,Stable,Female
Dog_8581,Shiny,Redness,Clean,High,Decreased,Losing,Female
Dog_8582,Shedding,Cloudy,Clean,Low,Normal,Gaining,Female
Dog_8583,Coarse,Redness,Clean,Normal,Increased,Losing,Male
Dog_8584,Coarse,Cloudy,Inflamed,High,Normal,Losing,Female
Dog_8585,Coarse,Clear,Inflamed,Normal,Normal,Gaining,Female
Dog_8586,Shedding,Redness,Smelly,Low,Decreased,Stable,Male
Dog_8587,Shiny,Cloudy,Smelly,Normal,Increased,Stable,Female
Dog_8588,Smooth,Clear,Smelly,High,Increased,Stable,Male
Dog_8589,Shiny,Redness,Smelly,Low,Decreased,Stable,Male
Dog_8590,Shedding,Redness,Smelly,High,Increased,Stable,Male
Dog_8591,Shedding,Cloudy,Smelly,Low,Decreased,Stable,Male
Dog_8592,Smooth,Clear,Clean,Normal,Decreased,Losing,Female
Dog_8593,Shedding,Cloudy,Smelly,High,Increased,Losing,Male
Dog_8594,Coarse,Redness,Inflamed,High,Increased,Gaining,Female
Dog_8595,Coarse,Redness,Smelly,Normal,Increased,Stable,Male
Dog_8596,Coarse,Redness,Inflamed,High,Increased,Stable,Female
Dog_8597,Coarse,Redness,Smelly,High,Normal,Stable,Male
Dog_8598,Coarse,Clear,Clean,High,Decreased,Gaining,Female
Dog_8599,Shedding,Clear,Clean,High,Decreased,Losing,Male
Dog_8600,Smooth,Cloudy,Inflamed,Normal,Decreased,Losing,Female
Dog_8601,Smooth,Cloudy,Smelly,High,Decreased,Stable,Female
Dog_8602,Coarse,Cloudy,Clean,High,Normal,Losing,Female
Dog_8603,Shedding,Redness,Clean,High,Increased,Losing,Male
Dog_8604,Shiny,Cloudy,Smelly,Low,Increased,Losing,Female
Dog_8605,Shiny,Clear,Inflamed,Low,Increased,Stable,Female
Dog_8606,Shedding,Cloudy,Inflamed,Normal,Decreased,Losing,Female
Dog_8607,Coarse,Cloudy,Inflamed,Normal,Normal,Losing,Male
Dog_8608,Smooth,Clear,Clean,Normal,Normal,Gaining,Male
Dog_8609,Shedding,Clear,Smelly,High,Increased,Stable,Female
Dog_8610,Shiny,Redness,Clean,Low,Decreased,Losing,Female
Dog_8611,Shiny,Clear,Clean,Low,Increased,Stable,Female
Dog_8612,Shiny,Clear,Clean,Normal,Decreased,Losing,Female
Dog_8613,Coarse,Cloudy,Clean,Low,Increased,Stable,Female
Dog_8614,Shiny,Clear,Smelly,Normal,Increased,Losing,Male
Dog_8615,Shedding,Redness,Clean,High,Normal,Losing,Male
Dog_8616,Shedding,Cloudy,Clean,Low,Decreased,Gaining,Male
Dog_8617,Shiny,Redness,Inflamed,High,Normal,Stable,Male
Dog_8618,Shedding,Clear,Clean,High,Normal,Losing,Male
Dog_8619,Shiny,Redness,Smelly,Low,Increased,Gaining,Male
Dog_8620,Shiny,Redness,Clean,Normal,Decreased,Gaining,Female
Dog_8621,Smooth,Clear,Smelly,Low,Decreased,Stable,Male
Dog_8622,Coarse,Clear,Smelly,High,Increased,Stable,Female
Dog_8623,Coarse,Cloudy,Smelly,Normal,Increased,Gaining,Male
Dog_8624,Smooth,Cloudy,Inflamed,High,Increased,Stable,Female
Dog_8625,Smooth,Cloudy,Inflamed,Normal,Decreased,Stable,Female
Dog_8626,Coarse,Clear,Clean,Low,Increased,Stable,Female
Dog_8627,Shiny,Redness,Clean,High,Increased,Losing,Female
Dog_8628,Shiny,Redness,Clean,Normal,Normal,Stable,Male
Dog_8629,Coarse,Cloudy,Smelly,Normal,Increased,Stable,Male
Dog_8630,Shiny,Cloudy,Smelly,Low,Increased,Gaining,Female
Dog_8631,Smooth,Clear,Smelly,Normal,Decreased,Gaining,Female
Dog_8632,Shiny,Redness,Clean,Normal,Increased,Gaining,Female
Dog_8633,Shiny,Cloudy,Clean,High,Decreased,Stable,Female
Dog_8634,Shedding,Clear,Clean,Low,Normal,Stable,Male
Dog_8635,Shedding,Cloudy,Clean,Low,Normal,Gaining,Male
Dog_8636,Shedding,Clear,Inflamed,High,Decreased,Gaining,Female
Dog_8637,Shiny,Redness,Inflamed,High,Increased,Losing,Female
Dog_8638,Coarse,Clear,Inflamed,High,Decreased,Losing,Female
Dog_8639,Smooth,Cloudy,Clean,Normal,Increased,Losing,Female
Dog_8640,Shiny,Cloudy,Inflamed,Low,Increased,Stable,Female
Dog_8641,Coarse,Redness,Inflamed,Low,Increased,Stable,Female
Dog_8642,Shiny,Redness,Clean,Low,Decreased,Gaining,Male
Dog_8643,Smooth,Cloudy,Inflamed,Normal,Normal,Losing,Female
Dog_8644,Shiny,Cloudy,Clean,Low,Decreased,Stable,Female
Dog_8645,Smooth,Cloudy,Clean,Low,Increased,Losing,Female
Dog_8646,Shiny,Redness,Clean,Low,Decreased,Losing,Female
Dog_8647,Smooth,Cloudy,Smelly,Low,Normal,Stable,Female
Dog_8648,Shiny,Redness,Clean,High,Decreased,Losing,Female
Dog_8649,Smooth,Cloudy,Inflamed,Normal,Normal,Gaining,Female
Dog_8650,Shedding,Clear,Inflamed,Low,Normal,Gaining,Male
Dog_8651,Shiny,Clear,Clean,Low,Increased,Stable,Female
Dog_8652,Shiny,Cloudy,Smelly,Low,Normal,Losing,Male
Dog_8653,Coarse,Clear,Smelly,Low,Decreased,Gaining,Female
Dog_8654,Coarse,Redness,Smelly,Low,Decreased,Losing,Male
Dog_8655,Smooth,Clear,Inflamed,High,Increased,Gaining,Male
Dog_8656,Shiny,Clear,Smelly,High,Decreased,Gaining,Male
Dog_8657,Smooth,Redness,Smelly,Normal,Increased,Losing,Male
Dog_8658,Shedding,Clear,Clean,Normal,Decreased,Stable,Female
Dog_8659,Coarse,Clear,Smelly,Low,Decreased,Stable,Male
Dog_8660,Smooth,Cloudy,Smelly,Low,Normal,Stable,Female
Dog_8661,Smooth,Redness,Smelly,High,Normal,Losing,Female
Dog_8662,Coarse,Redness,Clean,Normal,Normal,Losing,Female
Dog_8663,Shiny,Cloudy,Clean,Low,Decreased,Losing,Female
Dog_8664,Smooth,Cloudy,Smelly,Low,Increased,Stable,Male
Dog_8665,Coarse,Clear,Inflamed,Low,Increased,Losing,Female
Dog_8666,Shiny,Clear,Inflamed,Normal,Increased,Stable,Male
Dog_8667,Shedding,Clear,Clean,High,Normal,Gaining,Male
Dog_8668,Coarse,Cloudy,Smelly,High,Decreased,Stable,Female
Dog_8669,Smooth,Redness,Inflamed,Low,Normal,Stable,Female
Dog_8670,Shedding,Clear,Smelly,Low,Decreased,Stable,Male
Dog_8671,Shiny,Cloudy,Clean,Low,Decreased,Losing,Male
Dog_8672,Shiny,Redness,Inflamed,Low,Decreased,Stable,Male
Dog_8673,Coarse,Cloudy,Clean,Low,Normal,Gaining,Female
Dog_8674,Coarse,Clear,Smelly,Normal,Decreased,Gaining,Male
Dog_8675,Coarse,Cloudy,Clean,High,Normal,Gaining,Female
Dog_8676,Shiny,Cloudy,Clean,Normal,Normal,Gaining,Male
Dog_8677,Shedding,Cloudy,Clean,Normal,Decreased,Gaining,Male
Dog_8678,Shiny,Cloudy,Clean,Low,Decreased,Gaining,Female
Dog_8679,Smooth,Redness,Inflamed,Normal,Decreased,Stable,Male
Dog_8680,Shiny,Clear,Smelly,High,Normal,Losing,Female
Dog_8681,Smooth,Redness,Inflamed,Low,Decreased,Losing,Male
Dog_8682,Shedding,Cloudy,Smelly,High,Decreased,Gaining,Female
Dog_8683,Coarse,Cloudy,Smelly,Normal,Increased,Stable,Female
Dog_8684,Coarse,Clear,Smelly,Low,Increased,Gaining,Female
Dog_8685,Shiny,Clear,Smelly,High,Increased,Gaining,Male
Dog_8686,Coarse,Redness,Smelly,High,Decreased,Gaining,Female
Dog_8687,Shedding,Redness,Inflamed,Low,Normal,Gaining,Female
Dog_8688,Coarse,Clear,Smelly,High,Increased,Losing,Male
Dog_8689,Shiny,Redness,Clean,Low,Normal,Losing,Female
Dog_8690,Shedding,Cloudy,Inflamed,Low,Increased,Stable,Female
Dog_8691,Smooth,Cloudy,Inflamed,Normal,Increased,Stable,Male
Dog_8692,Shiny,Clear,Smelly,High,Normal,Gaining,Male
Dog_8693,Smooth,Redness,Clean,Low,Increased,Losing,Female
Dog_8694,Shedding,Cloudy,Clean,Normal,Normal,Gaining,Male
Dog_8695,Shiny,Clear,Smelly,Normal,Decreased,Losing,Male
Dog_8696,Shiny,Redness,Smelly,Low,Decreased,Losing,Female
Dog_8697,Shedding,Cloudy,Clean,Low,Normal,Stable,Male
Dog_8698,Coarse,Redness,Inflamed,High,Normal,Stable,Male
Dog_8699,Shiny,Redness,Inflamed,High,Decreased,Losing,Female
Dog_8700,Shiny,Redness,Smelly,High,Normal,Stable,Male
Dog_8701,Smooth,Clear,Inflamed,Low,Decreased,Gaining,Female
Dog_8702,Coarse,Cloudy,Inflamed,Normal,Decreased,Losing,Female
Dog_8703,Smooth,Clear,Clean,Normal,Normal,Losing,Male
Dog_8704,Smooth,Cloudy,Inflamed,Low,Increased,Losing,Female
Dog_8705,Coarse,Cloudy,Clean,High,Normal,Gaining,Male
Dog_8706,Coarse,Clear,Smelly,Normal,Decreased,Losing,Female
Dog_8707,Shedding,Clear,Smelly,Normal,Increased,Stable,Female
Dog_8708,Coarse,Cloudy,Clean,High,Increased,Gaining,Male
Dog_8709,Shiny,Cloudy,Clean,Normal,Decreased,Losing,Male
Dog_8710,Coarse,Cloudy,Smelly,High,Increased,Gaining,Female
Dog_8711,Shedding,Redness,Clean,Normal,Increased,Gaining,Female
Dog_8712,Shedding,Cloudy,Smelly,Normal,Normal,Stable,Female
Dog_8713,Shedding,Clear,Smelly,Normal,Decreased,Stable,Male
Dog_8714,Coarse,Clear,Smelly,High,Increased,Stable,Male
Dog_8715,Coarse,Clear,Smelly,Normal,Decreased,Losing,Male
Dog_8716,Smooth,Cloudy,Smelly,Normal,Normal,Losing,Female
Dog_8717,Smooth,Cloudy,Smelly,Normal,Normal,Stable,Male
Dog_8718,Shiny,Redness,Inflamed,Low,Normal,Stable,Male
Dog_8719,Smooth,Redness,Inflamed,Normal,Increased,Losing,Male
Dog_8720,Shiny,Clear,Smelly,Normal,Normal,Stable,Female
Dog_8721,Shedding,Redness,Inflamed,High,Decreased,Gaining,Male
Dog_8722,Smooth,Redness,Clean,High,Normal,Gaining,Female
Dog_8723,Coarse,Clear,Clean,Low,Increased,Gaining,Male
Dog_8724,Smooth,Cloudy,Smelly,High,Normal,Losing,Male
Dog_8725,Shiny,Redness,Inflamed,High,Increased,Stable,Male
Dog_8726,Smooth,Cloudy,Clean,High,Decreased,Gaining,Male
Dog_8727,Shedding,Clear,Clean,Low,Normal,Losing,Female
Dog_8728,Coarse,Clear,Clean,Low,Normal,Stable,Female
Dog_8729,Shiny,Redness,Clean,Normal,Decreased,Stable,Female
Dog_8730,Coarse,Clear,Inflamed,Normal,Decreased,Gaining,Male
Dog_8731,Coarse,Clear,Clean,High,Increased,Stable,Female
Dog_8732,Shiny,Clear,Clean,Normal,Normal,Stable,Female
Dog_8733,Coarse,Redness,Clean,Normal,Normal,Gaining,Female
Dog_8734,Coarse,Redness,Smelly,Low,Normal,Gaining,Female
Dog_8735,Smooth,Redness,Clean,Low,Normal,Stable,Male
Dog_8736,Coarse,Clear,Clean,Normal,Decreased,Losing,Male
Dog_8737,Coarse,Cloudy,Inflamed,Normal,Normal,Losing,Female
Dog_8738,Coarse,Clear,Clean,Normal,Normal,Gaining,Female
Dog_8739,Coarse,Redness,Clean,High,Normal,Stable,Male
Dog_8740,Shiny,Cloudy,Clean,Low,Increased,Gaining,Female
Dog_8741,Shedding,Cloudy,Smelly,Normal,Increased,Losing,Female
Dog_8742,Smooth,Redness,Inflamed,Normal,Increased,Losing,Female
Dog_8743,Coarse,Cloudy,Inflamed,High,Decreased,Stable,Male
Dog_8744,Coarse,Cloudy,Smelly,Low,Decreased,Gaining,Male
Dog_8745,Shiny,Redness,Smelly,High,Decreased,Gaining,Male
Dog_8746,Shedding,Cloudy,Inflamed,High,Normal,Losing,Female
Dog_8747,Coarse,Cloudy,Clean,Normal,Normal,Gaining,Female
Dog_8748,Shiny,Redness,Inflamed,High,Decreased,Gaining,Female
Dog_8749,Smooth,Cloudy,Smelly,High,Increased,Gaining,Female
Dog_8750,Smooth,Cloudy,Clean,Normal,Normal,Stable,Male
Dog_8751,Coarse,Cloudy,Inflamed,Low,Increased,Losing,Male
Dog_8752,Coarse,Cloudy,Clean,Normal,Normal,Gaining,Male
Dog_8753,Shedding,Redness,Clean,Low,Normal,Stable,Male
Dog_8754,Shedding,Clear,Smelly,High,Increased,Gaining,Male
Dog_8755,Coarse,Clear,Inflamed,High,Decreased,Gaining,Female
Dog_8756,Shiny,Cloudy,Smelly,Normal,Increased,Losing,Male
Dog_8757,Shedding,Redness,Inflamed,Normal,Decreased,Stable,Female
Dog_8758,Coarse,Redness,Inflamed,Normal,Decreased,Gaining,Female
Dog_8759,Shedding,Cloudy,Clean,High,Normal,Losing,Female
Dog_8760,Coarse,Clear,Clean,High,Normal,Stable,Male
Dog_8761,Smooth,Cloudy,Clean,Low,Normal,Gaining,Male
Dog_8762,Coarse,Redness,Smelly,Normal,Decreased,Losing,Male
Dog_8763,Smooth,Redness,Clean,High,Decreased,Gaining,Male
Dog_8764,Shedding,Clear,Smelly,Low,Increased,Gaining,Female
Dog_8765,Coarse,Redness,Clean,Normal,Normal,Stable,Male
Dog_8766,Shedding,Redness,Smelly,Normal,Normal,Losing,Female
Dog_8767,Smooth,Redness,Inflamed,Low,Decreased,Stable,Female
Dog_8768,Coarse,Clear,Smelly,Low,Normal,Gaining,Female
Dog_8769,Shedding,Redness,Smelly,Low,Decreased,Losing,Male
Dog_8770,Smooth,Cloudy,Smelly,High,Increased,Gaining,Female
Dog_8771,Shedding,Clear,Inflamed,Normal,Increased,Gaining,Male
Dog_8772,Shiny,Cloudy,Smelly,Normal,Normal,Gaining,Male
Dog_8773,Smooth,Cloudy,Inflamed,Low,Increased,Losing,Female
Dog_8774,Smooth,Clear,Clean,High,Normal,Gaining,Female
Dog_8775,Smooth,Cloudy,Clean,Low,Normal,Losing,Male
Dog_8776,Coarse,Clear,Inflamed,High,Decreased,Gaining,Male
Dog_8777,Coarse,Cloudy,Smelly,Normal,Decreased,Stable,Female
Dog_8778,Coarse,Clear,Clean,Normal,Normal,Losing,Male
Dog_8779,Shiny,Redness,Smelly,High,Increased,Gaining,Male
Dog_8780,Shiny,Redness,Smelly,Normal,Increased,Stable,Male
Dog_8781,Smooth,Cloudy,Inflamed,Normal,Normal,Losing,Male
Dog_8782,Shiny,Redness,Clean,Low,Normal,Stable,Female
Dog_8783,Shedding,Clear,Inflamed,High,Increased,Gaining,Male
Dog_8784,Smooth,Cloudy,Inflamed,Normal,Increased,Stable,Female
Dog_8785,Smooth,Redness,Inflamed,Normal,Decreased,Gaining,Male
Dog_8786,Shedding,Redness,Inflamed,High,Decreased,Gaining,Male
Dog_8787,Smooth,Cloudy,Smelly,Normal,Increased,Losing,Male
Dog_8788,Shiny,Redness,Clean,High,Decreased,Gaining,Male
Dog_8789,Coarse,Redness,Clean,High,Decreased,Gaining,Male
Dog_8790,Shedding,Cloudy,Clean,Low,Normal,Losing,Female
Dog_8791,Shiny,Redness,Smelly,High,Decreased,Losing,Male
Dog_8792,Shedding,Redness,Smelly,Low,Decreased,Gaining,Male
Dog_8793,Shedding,Redness,Inflamed,Normal,Normal,Gaining,Male
Dog_8794,Smooth,Redness,Inflamed,High,Increased,Losing,Female
Dog_8795,Smooth,Cloudy,Inflamed,Low,Decreased,Losing,Male
Dog_8796,Shiny,Clear,Inflamed,High,Decreased,Stable,Female
Dog_8797,Shedding,Clear,Clean,Normal,Increased,Stable,Male
Dog_8798,Smooth,Redness,Inflamed,Low,Decreased,Stable,Female
Dog_8799,Smooth,Redness,Smelly,Low,Increased,Losing,Female
Dog_8800,Shedding,Clear,Smelly,Low,Normal,Losing,Female
Dog_8801,Shiny,Redness,Smelly,Normal,Increased,Losing,Female
Dog_8802,Shiny,Clear,Inflamed,Low,Increased,Stable,Male
Dog_8803,Shedding,Cloudy,Clean,Normal,Increased,Gaining,Female
Dog_8804,Shiny,Cloudy,Clean,Normal,Normal,Gaining,Male
Dog_8805,Smooth,Cloudy,Inflamed,High,Increased,Gaining,Female
Dog_8806,Shedding,Cloudy,Inflamed,Normal,Increased,Losing,Female
Dog_8807,Smooth,Cloudy,Smelly,Low,Normal,Gaining,Female
Dog_8808,Coarse,Cloudy,Smelly,Low,Decreased,Gaining,Female
Dog_8809,Coarse,Clear,Clean,Normal,Decreased,Losing,Female
Dog_8810,Shiny,Redness,Smelly,Normal,Increased,Losing,Male
Dog_8811,Coarse,Clear,Smelly,High,Normal,Losing,Female
Dog_8812,Smooth,Cloudy,Inflamed,High,Normal,Losing,Male
Dog_8813,Coarse,Redness,Clean,Low,Increased,Losing,Female
Dog_8814,Smooth,Redness,Inflamed,Normal,Increased,Stable,Female
Dog_8815,Shiny,Cloudy,Clean,Low,Decreased,Losing,Female
Dog_8816,Shiny,Cloudy,Inflamed,Normal,Decreased,Gaining,Female
Dog_8817,Smooth,Cloudy,Clean,Low,Increased,Gaining,Male
Dog_8818,Coarse,Cloudy,Smelly,Low,Normal,Stable,Female
Dog_8819,Shiny,Cloudy,Clean,Low,Increased,Losing,Male
Dog_8820,Shedding,Cloudy,Clean,Normal,Normal,Gaining,Male
Dog_8821,Shiny,Redness,Inflamed,High,Decreased,Gaining,Male
Dog_8822,Coarse,Cloudy,Clean,High,Increased,Losing,Male
Dog_8823,Shedding,Cloudy,Clean,Normal,Normal,Stable,Male
Dog_8824,Coarse,Redness,Clean,High,Decreased,Losing,Male
Dog_8825,Smooth,Clear,Inflamed,Low,Increased,Losing,Female
Dog_8826,Shedding,Cloudy,Clean,Normal,Increased,Losing,Male
Dog_8827,Coarse,Redness,Inflamed,Normal,Decreased,Losing,Male
Dog_8828,Shedding,Redness,Smelly,High,Increased,Losing,Male
Dog_8829,Coarse,Clear,Inflamed,High,Decreased,Stable,Male
Dog_8830,Shedding,Cloudy,Clean,Low,Normal,Gaining,Male
Dog_8831,Coarse,Cloudy,Smelly,Normal,Increased,Losing,Male
Dog_8832,Smooth,Cloudy,Clean,High,Decreased,Gaining,Female
Dog_8833,Shedding,Redness,Inflamed,Normal,Decreased,Gaining,Female
Dog_8834,Shedding,Cloudy,Smelly,Low,Normal,Losing,Male
Dog_8835,Shedding,Cloudy,Smelly,Low,Increased,Gaining,Male
Dog_8836,Shedding,Cloudy,Smelly,Low,Decreased,Losing,Female
Dog_8837,Smooth,Cloudy,Clean,Normal,Decreased,Losing,Male
Dog_8838,Shedding,Clear,Smelly,Normal,Decreased,Losing,Female
Dog_8839,Shiny,Clear,Smelly,Normal,Increased,Stable,Female
Dog_8840,Smooth,Clear,Smelly,Normal,Increased,Losing,Female
Dog_8841,Shiny,Cloudy,Smelly,Normal,Normal,Losing,Male
Dog_8842,Shedding,Cloudy,Inflamed,Low,Normal,Gaining,Female
Dog_8843,Coarse,Redness,Clean,Low,Normal,Stable,Female
Dog_8844,Shiny,Redness,Clean,Low,Increased,Gaining,Male
Dog_8845,Shedding,Redness,Smelly,High,Decreased,Gaining,Male
Dog_8846,Shiny,Cloudy,Inflamed,Low,Increased,Losing,Female
Dog_8847,Shedding,Clear,Smelly,Normal,Increased,Stable,Male
Dog_8848,Shedding,Clear,Clean,Low,Increased,Stable,Male
Dog_8849,Shedding,Clear,Clean,High,Normal,Losing,Female
Dog_8850,Coarse,Cloudy,Clean,High,Decreased,Stable,Male
Dog_8851,Shiny,Clear,Smelly,High,Increased,Losing,Female
Dog_8852,Smooth,Redness,Smelly,High,Normal,Stable,Male
Dog_8853,Smooth,Redness,Inflamed,High,Increased,Stable,Female
Dog_8854,Smooth,Clear,Inflamed,Normal,Decreased,Losing,Male
Dog_8855,Smooth,Redness,Clean,Low,Normal,Stable,Female
Dog_8856,Shedding,Clear,Clean,Normal,Increased,Stable,Male
Dog_8857,Shiny,Clear,Inflamed,Normal,Normal,Stable,Female
Dog_8858,Shiny,Redness,Clean,High,Decreased,Gaining,Male
Dog_8859,Coarse,Redness,Inflamed,Low,Decreased,Losing,Male
Dog_8860,Shiny,Redness,Smelly,Low,Normal,Gaining,Female
Dog_8861,Shiny,Redness,Clean,Low,Increased,Stable,Male
Dog_8862,Shiny,Clear,Clean,High,Decreased,Stable,Female
Dog_8863,Coarse,Redness,Inflamed,Normal,Decreased,Gaining,Male
Dog_8864,Smooth,Redness,Smelly,Low,Increased,Stable,Male
Dog_8865,Shiny,Cloudy,Clean,Normal,Normal,Stable,Female
Dog_8866,Coarse,Redness,Clean,Low,Normal,Losing,Male
Dog_8867,Coarse,Redness,Inflamed,Low,Increased,Stable,Female
Dog_8868,Shedding,Clear,Smelly,Low,Decreased,Losing,Male
Dog_8869,Coarse,Clear,Inflamed,Low,Decreased,Losing,Female
Dog_8870,Smooth,Cloudy,Smelly,High,Increased,Gaining,Male
Dog_8871,Shiny,Redness,Smelly,High,Increased,Gaining,Male
Dog_8872,Coarse,Redness,Inflamed,Normal,Normal,Stable,Female
Dog_8873,Smooth,Redness,Inflamed,High,Normal,Gaining,Male
Dog_8874,Coarse,Redness,Smelly,Low,Increased,Losing,Male
Dog_8875,Coarse,Redness,Inflamed,Normal,Decreased,Gaining,Female
